Unique Key,Created Date,Closed Date,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Address Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Borough,Latitude,Longitude,Location,area_name,year,geo_id,pop_25_plus,pop_25_less_9th,pop_25_hs_grad,pop_25_bach_plus,pop_25_34_bach_plus,pop_45_64_bach_plus
51144663,07/08/2021 02:12:54 PM,07/08/2021 02:12:54 PM,Other,Residence,11206.0,29 MOORE STREET,MOORE STREET,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/08/2021 02:12:54 PM,BROOKLYN,999467.0,195590.0,BROOKLYN,40.70351304897491,-73.94511772413458,"(40.70351304897491, -73.94511772413458)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51145780,07/08/2021 08:52:30 AM,07/08/2021 08:52:30 AM,Other,Residence,10021.0,181 EAST   73 STREET,EAST   73 STREET,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/08/2021 08:52:30 AM,MANHATTAN,995138.0,220062.0,MANHATTAN,40.77068901175136,-73.96069126920963,"(40.77068901175136, -73.96069126920963)",New York,2021,0500000US36061,1280680,79510,156704,391643,242873,164478
51145781,07/08/2021 01:06:32 PM,,Rooster,Residence,10308.0,20 COLON AVENUE,COLON AVENUE,ADDRESS,In Progress,,,,STATEN ISLAND,941519.0,139514.0,STATEN ISLAND,40.549506399734824,-74.15376028937516,"(40.549506399734824, -74.15376028937516)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51152570,07/09/2021 10:51:15 PM,07/09/2021 10:51:15 PM,Rooster,Residence,11238.0,594 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/09/2021 10:51:15 PM,BROOKLYN,996638.0,186288.0,BROOKLYN,40.67798561889808,-73.95533801838164,"(40.67798561889808, -73.95533801838164)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51162025,07/10/2021 02:52:24 PM,,Farm Animal,Residence,11379.0,60-09 75 STREET,75 STREET,ADDRESS,In Progress,,,,QUEENS,1015803.0,203140.0,QUEENS,40.72419280791063,-73.88616427815386,"(40.72419280791063, -73.88616427815386)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51162026,07/10/2021 04:58:45 PM,,Other,Residence,11419.0,107-31 121 STREET,121 STREET,ADDRESS,In Progress,,,,QUEENS,1033816.0,188720.0,QUEENS,40.6845307922717,-73.82128394383184,"(40.6845307922717, -73.82128394383184)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51163875,07/10/2021 07:38:52 AM,07/10/2021 07:38:52 AM,Rooster,Residence,11215.0,455 9 STREET,9 STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/10/2021 07:38:52 AM,BROOKLYN,989577.0,182108.0,BROOKLYN,40.66651952174017,-73.98079807315426,"(40.66651952174017, -73.98079807315426)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51165280,07/10/2021 11:13:56 AM,,Farm Animal,Residence,11379.0,60-09 75 STREET,75 STREET,ADDRESS,In Progress,,,,QUEENS,1015803.0,203140.0,QUEENS,40.72419280791063,-73.88616427815386,"(40.72419280791063, -73.88616427815386)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51170342,07/10/2021 06:31:26 PM,07/10/2021 06:31:26 PM,Farm Animal,Residence,10019.0,220 WEST   55 STREET,WEST   55 STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene could not locate the address provided. Please go online to nyc.gov/311 or call 311 and file another request and provide the complete street address of the builiding. If your complaint was about a vacant lot, abandoned building ,street, or in a sewer, provide the nearest street address or intersection.",07/10/2021 06:31:26 PM,MANHATTAN,989108.0,217926.0,MANHATTAN,40.76483161648261,-73.98246280173223,"(40.76483161648261, -73.98246280173223)",New York,2021,0500000US36061,1280680,79510,156704,391643,242873,164478
51181820,07/12/2021 01:02:44 PM,,Rooster,Residence,11367.0,76 ROAD,76 ROAD,INTERSECTION,In Progress,,,,QUEENS,1034867.0,202593.0,QUEENS,40.7226028867955,-73.81739017456523,"(40.7226028867955, -73.81739017456523)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51184425,07/12/2021 04:41:08 PM,,Rooster,Residence,11215.0,455 9 STREET,9 STREET,ADDRESS,In Progress,,,,BROOKLYN,989577.0,182108.0,BROOKLYN,40.66651952174017,-73.98079807315426,"(40.66651952174017, -73.98079807315426)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51187236,07/12/2021 10:58:33 AM,07/12/2021 10:58:33 AM,Farm Animal,Residence,11435.0,143-01 84 ROAD,84 ROAD,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/12/2021 10:58:33 AM,QUEENS,1035777.0,198995.0,QUEENS,40.712722008932474,-73.81413473960654,"(40.712722008932474, -73.81413473960654)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51189765,07/12/2021 05:11:38 PM,07/12/2021 05:11:38 PM,Farm Animal,Residence,11213.0,1447 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene could not locate the address provided. Please go online to nyc.gov/311 or call 311 and file another request and provide the complete street address of the builiding. If your complaint was about a vacant lot, abandoned building ,street, or in a sewer, provide the nearest street address or intersection.",07/12/2021 05:11:38 PM,BROOKLYN,1004041.0,184532.0,BROOKLYN,40.67315234054674,-73.92865343217343,"(40.67315234054674, -73.92865343217343)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51191427,07/13/2021 08:51:59 AM,07/13/2021 08:51:59 AM,Rooster,Residence,11432.0,164-17 82 ROAD,82 ROAD,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/13/2021 08:51:59 AM,QUEENS,1038892.0,200900.0,QUEENS,40.71793207535668,-73.80288306291702,"(40.71793207535668, -73.80288306291702)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51218247,07/15/2021 06:02:05 AM,07/15/2021 06:02:05 AM,Rooster,Residence,11417.0,133-19 BOSS STREET,BOSS STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/15/2021 06:02:05 AM,QUEENS,1029619.0,185858.0,QUEENS,40.67669777333945,-73.83643595372519,"(40.67669777333945, -73.83643595372519)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51225382,07/16/2021 12:58:20 PM,07/16/2021 12:58:20 PM,Other,Residence,10303.0,314 WILCOX STREET,WILCOX STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/16/2021 12:58:20 PM,STATEN ISLAND,940451.0,166800.0,STATEN ISLAND,40.62439569816169,-74.15778014783162,"(40.62439569816169, -74.15778014783162)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51232369,07/17/2021 12:23:30 PM,07/17/2021 12:23:30 PM,Rooster,Residence,10314.0,45 ROOSEVELT AVENUE,ROOSEVELT AVENUE,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/17/2021 12:23:30 PM,STATEN ISLAND,947321.0,159962.0,STATEN ISLAND,40.605658124694,-74.13299451723836,"(40.605658124694, -74.13299451723836)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51236812,07/17/2021 02:00:17 PM,07/17/2021 02:00:17 PM,Other,Residence,10312.0,81 ALLEN PLACE,ALLEN PLACE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/17/2021 02:00:17 PM,STATEN ISLAND,937566.0,131080.0,STATEN ISLAND,40.52633676767408,-74.1679262806226,"(40.52633676767408, -74.1679262806226)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51240427,07/17/2021 02:27:23 PM,07/17/2021 02:27:23 PM,Snake,Residence,11218.0,4305 18 AVENUE,18 AVENUE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/17/2021 02:27:23 PM,BROOKLYN,990844.0,169231.0,BROOKLYN,40.63117409669723,-73.97624358051107,"(40.63117409669723, -73.97624358051107)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51259368,07/19/2021 02:56:43 PM,07/19/2021 02:56:43 PM,Other,Residence,10454.0,282 ST ANNS AVENUE,ST ANNS AVENUE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/19/2021 02:56:43 PM,BRONX,1007278.0,233585.0,BRONX,40.8077827109983,-73.91681612495816,"(40.8077827109983, -73.91681612495816)",The Bronx,2021,0500000US36005,959432,121703,267253,72580,188206,42759
51261636,07/19/2021 08:56:55 AM,07/19/2021 08:56:55 AM,Monkey,Residence,10309.0,170 DARNELL LANE,DARNELL LANE,ADDRESS,Closed,,The Department of Health and Mental Hygiene tried to inspect the property you reported but could not complete the inspection. The department will attempt to conduct another inspection within 21 days.,07/19/2021 08:56:55 AM,STATEN ISLAND,922367.0,134887.0,STATEN ISLAND,40.536693246085086,-74.22263296168202,"(40.536693246085086, -74.22263296168202)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51265056,07/20/2021 01:53:30 PM,07/20/2021 01:53:30 PM,Rooster,Residence,10462.0,1814 FOWLER AVENUE,FOWLER AVENUE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene could not locate the address provided. Please go online to nyc.gov/311 or call 311 and file another request and provide the complete street address of the builiding. If your complaint was about a vacant lot, abandoned building ,street, or in a sewer, provide the nearest street address or intersection.",07/20/2021 01:53:30 PM,BRONX,1023239.0,248074.0,BRONX,40.847494810100095,-73.85907620056255,"(40.847494810100095, -73.85907620056255)",The Bronx,2021,0500000US36005,959432,121703,267253,72580,188206,42759
51265145,07/20/2021 12:35:51 PM,,Other,Residence,11214.0,177 BAY   49 STREET,BAY   49 STREET,ADDRESS,In Progress,,,,BROOKLYN,987805.0,152926.0,BROOKLYN,40.586421957090586,-73.98720086807032,"(40.586421957090586, -73.98720086807032)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51267998,07/20/2021 07:43:28 PM,07/20/2021 07:43:28 PM,Rooster,Residence,11433.0,174-46 POLHEMUS AVENUE,POLHEMUS AVENUE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/20/2021 07:43:28 PM,QUEENS,1044676.0,195084.0,QUEENS,40.70193096916734,-73.7820699938081,"(40.70193096916734, -73.7820699938081)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51293311,07/22/2021 08:45:52 PM,07/22/2021 08:45:52 PM,Other,Residence,10469.0,904 EAST  220 STREET,EAST  220 STREET,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/22/2021 08:45:52 PM,BRONX,1024010.0,260755.0,BRONX,40.88229682630423,-73.85621422923309,"(40.88229682630423, -73.85621422923309)",The Bronx,2021,0500000US36005,959432,121703,267253,72580,188206,42759
51299084,07/22/2021 02:01:24 PM,,Rooster,Residence,11364.0,58-39 CLEARVIEW EXPRESSWAY,CLEARVIEW EXPRESSWAY,ADDRESS,In Progress,,,,QUEENS,1047434.0,211234.0,QUEENS,40.74623939029409,-73.77197152229576,"(40.74623939029409, -73.77197152229576)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51307895,07/23/2021 12:24:21 PM,,Farm Animal,Residence,11417.0,133-29 BOSS STREET,BOSS STREET,ADDRESS,In Progress,,,,QUEENS,1029608.0,185833.0,QUEENS,40.6766292104705,-73.83647577901883,"(40.6766292104705, -73.83647577901883)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51317685,07/24/2021 06:25:13 PM,,Farm Animal,Residence,11234.0,1930 EAST   36 STREET,EAST   36 STREET,ADDRESS,In Progress,,,,BROOKLYN,1002989.0,161807.0,BROOKLYN,40.61077940414873,-73.93250901095928,"(40.61077940414873, -73.93250901095928)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51325333,07/24/2021 01:37:48 PM,07/24/2021 01:37:48 PM,Other,Residence,11369.0,98-01 25 AVENUE,25 AVENUE,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/24/2021 01:37:48 PM,QUEENS,1019807.0,217884.0,QUEENS,40.76464616762441,-73.87164087247447,"(40.76464616762441, -73.87164087247447)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51329811,07/25/2021 01:15:39 PM,07/25/2021 01:15:39 PM,Rooster,Residence,11417.0,133-29 BOSS STREET,BOSS STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",07/25/2021 01:15:39 PM,QUEENS,1029608.0,185833.0,QUEENS,40.6766292104705,-73.83647577901883,"(40.6766292104705, -73.83647577901883)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51329962,07/25/2021 02:05:19 PM,07/25/2021 02:05:19 PM,Other,Residence,11229.0,107 DICTUM COURT,DICTUM COURT,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/25/2021 02:05:19 PM,BROOKLYN,1003487.0,156214.0,BROOKLYN,40.5954266948044,-73.93073132785216,"(40.5954266948044, -73.93073132785216)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51346450,07/27/2021 12:21:05 AM,,Rooster,Residence,11361.0,34-42 200 STREET,200 STREET,ADDRESS,In Progress,,,,QUEENS,1043207.0,218247.0,QUEENS,40.76551742408287,-73.7871650359542,"(40.76551742408287, -73.7871650359542)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51350932,07/27/2021 09:36:29 AM,07/27/2021 09:36:29 AM,Other,Residence,10036.0,460 WEST   42 STREET,WEST   42 STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene could not locate the address provided. Please go online to nyc.gov/311 or call 311 and file another request and provide the complete street address of the builiding. If your complaint was about a vacant lot, abandoned building ,street, or in a sewer, provide the nearest street address or intersection.",07/27/2021 09:36:29 AM,MANHATTAN,985728.0,215901.0,MANHATTAN,40.75927472337848,-73.99466492044928,"(40.75927472337848, -73.99466492044928)",New York,2021,0500000US36061,1280680,79510,156704,391643,242873,164478
51354909,07/27/2021 01:12:17 PM,07/27/2021 01:12:17 PM,Other,Residence,11225.0,552 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/27/2021 01:12:17 PM,BROOKLYN,999667.0,180446.0,BROOKLYN,40.66194588056164,-73.94443104444983,"(40.66194588056164, -73.94443104444983)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51357769,07/28/2021 08:20:40 AM,,Rooster,Residence,11229.0,65 DARE COURT,DARE COURT,ADDRESS,In Progress,,,,BROOKLYN,1005696.0,153760.0,BROOKLYN,40.588685889600214,-73.9227849441511,"(40.588685889600214, -73.9227849441511)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51369643,07/29/2021 06:40:00 AM,07/29/2021 06:40:00 AM,Farm Animal,Residence,10314.0,122 GAULDY AVENUE,GAULDY AVENUE,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,07/29/2021 06:40:00 AM,STATEN ISLAND,937765.0,164775.0,STATEN ISLAND,40.61882381925119,-74.16744214334923,"(40.61882381925119, -74.16744214334923)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51370172,07/29/2021 01:12:22 PM,,Rooster,Residence,11369.0,22-28 100 STREET,100 STREET,ADDRESS,In Progress,,,,QUEENS,1020056.0,219733.0,QUEENS,40.7697201828429,-73.87073214522744,"(40.7697201828429, -73.87073214522744)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51394580,07/31/2021 08:00:13 AM,,Rooster,Residence,10314.0,122 GAULDY AVENUE,GAULDY AVENUE,ADDRESS,In Progress,,,,STATEN ISLAND,937765.0,164775.0,STATEN ISLAND,40.61882381925119,-74.16744214334923,"(40.61882381925119, -74.16744214334923)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51398484,08/01/2021 11:29:41 AM,,Rooster,Residence,10314.0,124 GAULDY AVENUE,GAULDY AVENUE,ADDRESS,In Progress,,,,STATEN ISLAND,937747.0,164779.0,STATEN ISLAND,40.61883470394146,-74.16750700797203,"(40.61883470394146, -74.16750700797203)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51399190,08/01/2021 01:08:26 PM,08/01/2021 01:08:26 PM,Other,Residence,10304.0,1070 WEST FINGERBOARD ROAD,WEST FINGERBOARD ROAD,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,08/01/2021 01:08:26 PM,STATEN ISLAND,958968.0,157808.0,STATEN ISLAND,40.59978671840392,-74.09104148564732,"(40.59978671840392, -74.09104148564732)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51403641,08/01/2021 03:12:12 PM,,Rooster,Residence,11366.0,78-34 160 STREET,160 STREET,ADDRESS,In Progress,,,,QUEENS,1037538.0,202266.0,QUEENS,40.72168966665076,-73.80775668644205,"(40.72168966665076, -73.80775668644205)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51404468,08/01/2021 08:03:06 AM,,Rooster,Residence,10314.0,122 GAULDY AVENUE,GAULDY AVENUE,ADDRESS,In Progress,,,,STATEN ISLAND,937765.0,164775.0,STATEN ISLAND,40.61882381925119,-74.16744214334923,"(40.61882381925119, -74.16744214334923)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51405828,08/01/2021 12:18:49 PM,,Farm Animal,Residence,10308.0,20 COLON AVENUE,COLON AVENUE,ADDRESS,In Progress,,,,STATEN ISLAND,941519.0,139514.0,STATEN ISLAND,40.549506399734824,-74.15376028937516,"(40.549506399734824, -74.15376028937516)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51406688,08/01/2021 09:22:18 AM,,Other,Residence,11419.0,107-31 121 STREET,121 STREET,ADDRESS,In Progress,,,,QUEENS,1033816.0,188720.0,QUEENS,40.6845307922717,-73.82128394383184,"(40.6845307922717, -73.82128394383184)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51406689,08/01/2021 08:06:48 AM,,Rooster,Residence,10304.0,225 GORDON STREET,GORDON STREET,ADDRESS,In Progress,,,,STATEN ISLAND,961175.0,165799.0,STATEN ISLAND,40.62172638188086,-74.0831213015772,"(40.62172638188086, -74.0831213015772)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51410951,08/02/2021 05:57:16 PM,08/02/2021 05:57:16 PM,Rooster,Residence,11374.0,98-25 67 AVENUE,67 AVENUE,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,08/02/2021 05:57:16 PM,QUEENS,1024383.0,203369.0,QUEENS,40.724786591454865,-73.85520836291167,"(40.724786591454865, -73.85520836291167)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51411092,08/02/2021 05:21:11 PM,08/02/2021 05:21:11 PM,Rooster,Residence,11421.0,86-40 91 STREET,91 STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/02/2021 05:21:11 PM,QUEENS,1024707.0,192216.0,QUEENS,40.694172817197,-73.85410645553725,"(40.694172817197, -73.85410645553725)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51413426,08/02/2021 06:07:11 PM,,Rooster,Residence,11374.0,98-25 67 AVENUE,67 AVENUE,ADDRESS,In Progress,,,,QUEENS,1024437.0,203481.0,QUEENS,40.72509375869385,-73.85501287353324,"(40.72509375869385, -73.85501287353324)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51415893,08/02/2021 09:02:12 AM,08/02/2021 09:02:12 AM,Monkey,Residence,10309.0,170 DARNELL LANE,DARNELL LANE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/02/2021 09:02:12 AM,STATEN ISLAND,922367.0,134887.0,STATEN ISLAND,40.536693246085086,-74.22263296168202,"(40.536693246085086, -74.22263296168202)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51419485,08/03/2021 06:32:44 AM,,Rooster,Residence,11385.0,59-29 PALMETTO STREET,PALMETTO STREET,ADDRESS,In Progress,,,,QUEENS,1011285.0,196990.0,QUEENS,40.70732750183838,-73.9024888321992,"(40.70732750183838, -73.9024888321992)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51420764,08/03/2021 10:16:15 AM,08/03/2021 10:16:15 AM,Rooster,Residence,11237.0,351 GROVE STREET,GROVE STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/03/2021 10:16:15 AM,BROOKLYN,1008036.0,194275.0,BROOKLYN,40.69988479881346,-73.91421706697676,"(40.69988479881346, -73.91421706697676)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51423154,08/03/2021 11:09:21 AM,08/03/2021 11:09:21 AM,Other,Residence,10312.0,287 GRANTWOOD AVENUE,GRANTWOOD AVENUE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/03/2021 11:09:21 AM,STATEN ISLAND,933554.0,140560.0,STATEN ISLAND,40.55233551249695,-74.18242875935364,"(40.55233551249695, -74.18242875935364)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51428231,08/04/2021 07:10:04 AM,08/04/2021 07:10:04 AM,Farm Animal,Residence,11414.0,155-18 FAIRFIELD PLACE,FAIRFIELD PLACE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/04/2021 07:10:04 AM,QUEENS,1024088.0,180905.0,QUEENS,40.66312953255075,-73.8564055149234,"(40.66312953255075, -73.8564055149234)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51428239,08/04/2021 11:18:51 AM,,Rooster,Residence,10314.0,122 GAULDY AVENUE,GAULDY AVENUE,ADDRESS,In Progress,,,,STATEN ISLAND,937765.0,164775.0,STATEN ISLAND,40.61882381925119,-74.16744214334923,"(40.61882381925119, -74.16744214334923)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51440375,08/05/2021 09:02:32 AM,08/05/2021 09:02:32 AM,Rooster,Residence,11421.0,88-54 76 STREET,76 STREET,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/05/2021 09:02:32 AM,QUEENS,1021669.0,190369.0,QUEENS,40.68911660096753,-73.86507214556266,"(40.68911660096753, -73.86507214556266)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51443019,08/05/2021 05:54:40 PM,,Rooster,Residence,11374.0,98-25 67 AVENUE,67 AVENUE,ADDRESS,In Progress,,,,QUEENS,1024437.0,203481.0,QUEENS,40.72509375869385,-73.85501287353324,"(40.72509375869385, -73.85501287353324)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51449428,08/06/2021 04:57:36 PM,08/06/2021 04:57:36 PM,Rooster,Residence,10019.0,767 10 AVENUE,10 AVENUE,ADDRESS,Closed,,An inspection of the property was conducted and no violations were found.,08/06/2021 04:57:36 PM,MANHATTAN,986745.0,218275.0,MANHATTAN,40.76579051395917,-73.99099301370252,"(40.76579051395917, -73.99099301370252)",New York,2021,0500000US36061,1280680,79510,156704,391643,242873,164478
51459093,08/07/2021 09:12:21 AM,,Rooster,Residence,10314.0,122 GAULDY AVENUE,GAULDY AVENUE,ADDRESS,In Progress,,,,STATEN ISLAND,937765.0,164775.0,STATEN ISLAND,40.61882381925119,-74.16744214334923,"(40.61882381925119, -74.16744214334923)",Staten Island,2021,0500000US36085,344389,17431,102905,47218,61972,27572
51466754,08/08/2021 05:08:55 PM,08/08/2021 05:08:55 PM,Other,Residence,11357.0,12-08 151 PLACE,151 PLACE,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/08/2021 05:08:55 PM,QUEENS,1036503.0,227653.0,QUEENS,40.79137651839629,-73.81129326928232,"(40.791376518396284, -73.81129326928232)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51468378,08/08/2021 11:41:23 AM,08/08/2021 11:41:23 AM,Farm Animal,Residence,11218.0,51 ARGYLE ROAD,ARGYLE ROAD,ADDRESS,Closed,,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",08/08/2021 11:41:23 AM,BROOKLYN,993222.0,175502.0,BROOKLYN,40.64838455927181,-73.96766794384405,"(40.64838455927181, -73.96766794384405)",Kings,2021,0500000US36047,1876692,158254,473782,298611,383827,184895
51473359,08/09/2021 08:18:08 PM,,Rooster,Residence,11421.0,88-54 76 STREET,76 STREET,ADDRESS,In Progress,,,,QUEENS,1021669.0,190369.0,QUEENS,40.68911660096753,-73.86507214556266,"(40.68911660096753, -73.86507214556266)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
51481872,08/09/2021 11:42:46 AM,,Rooster,Residence,11374.0,98-25 67 AVENUE,67 AVENUE,ADDRESS,In Progress,,,,QUEENS,1024437.0,203481.0,QUEENS,40.72509375869385,-73.85501287353324,"(40.72509375869385, -73.85501287353324)",Queens,2021,0500000US36081,1730502,173680,461885,223589,329623,130160
